work_year,experience_level,salary_in_usd,company_size,main_job_title_category,Country,Continent,country_code
2023,SE,225000,M,Data Scientist,United States,North America,USA
2023,SE,156400,M,Data Scientist,United States,North America,USA
2023,SE,163800,M,Data Engineer,United States,North America,USA
2023,SE,126000,M,Data Engineer,United States,North America,USA
2023,SE,163800,M,Machine Learning Engineer,United States,North America,USA
2023,SE,126000,M,Machine Learning Engineer,United States,North America,USA
2023,SE,220000,M,Machine Learning Engineer,United States,North America,USA
2023,SE,150000,M,Machine Learning Engineer,United States,North America,USA
2023,SE,145000,M,Data Engineer,United States,North America,USA
2023,SE,115000,M,Data Engineer,United States,North America,USA
2023,SE,204500,M,Data Engineer,United States,North America,USA
2023,SE,138900,M,Data Engineer,United States,North America,USA
2023,MI,162500,M,Data Engineer,United States,North America,USA
2023,MI,130000,M,Data Engineer,United States,North America,USA
2023,SE,150000,M,Data Engineer,United States,North America,USA
2023,SE,107000,M,Data Engineer,United States,North America,USA
2023,EX,175000,M,Data Engineer,United States,North America,USA
2023,EX,110000,M,Data Engineer,United States,North America,USA
2023,SE,226700,M,Data Engineer,United States,North America,USA
2023,SE,133300,M,Data Engineer,United States,North America,USA
2023,SE,252000,M,Data Engineer,United States,North America,USA
2023,SE,129000,M,Data Engineer,United States,North America,USA
2023,SE,150000,M,Machine Learning Engineer,United States,North America,USA
2023,SE,125000,M,Machine Learning Engineer,United States,North America,USA
2023,SE,252000,M,Data Engineer,United States,North America,USA
2023,SE,129000,M,Data Engineer,United States,North America,USA
2023,SE,225000,M,Data Scientist,United States,North America,USA
2023,SE,156400,M,Data Scientist,United States,North America,USA
2022,MI,23000,L,Data Scientist,India,Asia,IND
2023,MI,110000,L,Machine Learning Engineer,United States,North America,USA
2023,SE,265000,M,Data Engineer,United States,North America,USA
2023,SE,182750,M,Data Engineer,United States,North America,USA
2023,MI,130000,M,Data Analyst,United States,North America,USA
2023,MI,100000,M,Data Analyst,United States,North America,USA
2023,SE,153600,M,Data Analyst,United States,North America,USA
2023,SE,106800,M,Data Analyst,United States,North America,USA
2023,SE,137500,M,Data Engineer,United States,North America,USA
2023,SE,81500,M,Data Engineer,United States,North America,USA
2023,EX,314100,M,Data Engineer,United States,North America,USA
2023,EX,195800,M,Data Engineer,United States,North America,USA
2023,SE,205000,M,Data Scientist,United States,North America,USA
2023,SE,180000,M,Data Scientist,United States,North America,USA
2023,SE,165000,M,Data Scientist,United States,North America,USA
2023,SE,144000,M,Data Scientist,United States,North America,USA
2023,EN,160000,M,Data Engineer,United States,North America,USA
2023,EN,100000,M,Data Engineer,United States,North America,USA
2023,EX,200000,M,Data Engineer,United States,North America,USA
2023,EX,145000,M,Data Engineer,United States,North America,USA
2023,MI,150000,M,Data Analyst,United States,North America,USA
2023,MI,100000,M,Data Analyst,United States,North America,USA
2023,SE,199000,M,Data Engineer,United States,North America,USA
2023,SE,112000,M,Data Engineer,United States,North America,USA
2023,SE,105000,M,Data Scientist,United States,North America,USA
2023,SE,70000,M,Data Scientist,United States,North America,USA
2023,EN,130000,S,Data Engineer,Sweden,Europe,SWE
2023,SE,180180,M,Data Analyst,United States,North America,USA
2023,SE,106020,M,Data Analyst,United States,North America,USA
2023,EN,160000,M,Data Engineer,United States,North America,USA
2023,EN,135000,M,Data Engineer,United States,North America,USA
2023,SE,183000,M,Data Scientist,United States,North America,USA
2023,SE,134000,M,Data Scientist,United States,North America,USA
2023,SE,220000,M,Machine Learning Engineer,United States,North America,USA
2023,SE,150000,M,Machine Learning Engineer,United States,North America,USA
2023,SE,350000,L,Data Scientist,United States,North America,USA
2023,SE,262500,L,Data Scientist,United States,North America,USA
2023,SE,122000,M,Data Analyst,United States,North America,USA
2023,SE,94000,M,Data Analyst,United States,North America,USA
2023,SE,276000,M,Machine Learning Engineer,United States,North America,USA
2023,SE,184000,M,Machine Learning Engineer,United States,North America,USA
2023,EX,310000,M,Data Engineer,United States,North America,USA
2023,EX,239000,M,Data Engineer,United States,North America,USA
2023,SE,225000,M,Data Scientist,United States,North America,USA
2023,SE,156400,M,Data Scientist,United States,North America,USA
2023,MI,180000,M,Machine Learning Engineer,United States,North America,USA
2023,MI,150000,M,Machine Learning Engineer,United States,North America,USA
2023,SE,228000,M,Data Scientist,United States,North America,USA
2023,SE,152000,M,Data Scientist,United States,North America,USA
2023,SE,209450,M,Data Scientist,United States,North America,USA
2023,SE,158677,M,Data Scientist,United States,North America,USA
2023,SE,175000,M,Data Analyst,United States,North America,USA
2023,SE,145000,M,Data Analyst,United States,North America,USA
2023,SE,240000,M,Data Engineer,United States,North America,USA
2023,SE,170000,M,Data Engineer,United States,North America,USA
2023,MI,103200,M,Data Analyst,United States,North America,USA
2023,MI,61200,M,Data Analyst,United States,North America,USA
2022,MI,155000,L,Data Scientist,United States,North America,USA
2021,EN,66970,L,Data Engineer,Singapore,Asia,SGP
2023,SE,63312,L,Data Scientist,Cyprus,Asia,CYP
2023,SE,237000,M,Data Scientist,United States,North America,USA
2023,SE,145000,M,Data Scientist,United States,North America,USA
2023,SE,240000,M,Data Scientist,United States,North America,USA
2023,SE,139000,M,Data Scientist,United States,North America,USA
2023,SE,174500,M,Data Architect,United States,North America,USA
2023,SE,113000,M,Data Architect,United States,North America,USA
2023,SE,130000,M,Data Analyst,United States,North America,USA
2023,SE,87000,M,Data Analyst,United States,North America,USA
2023,SE,160000,M,Data Analyst,United States,North America,USA
2023,SE,108000,M,Data Analyst,United States,North America,USA
2023,SE,165000,M,Data Engineer,United States,North America,USA
2023,SE,107250,M,Data Engineer,United States,North America,USA
2023,SE,300000,M,Data Engineer,United States,North America,USA
2023,SE,119000,M,Data Engineer,United States,North America,USA
2023,SE,285800,M,Data Scientist,United States,North America,USA
2023,SE,154600,M,Data Scientist,United States,North America,USA
2023,MI,60795,L,Data Engineer,India,Asia,IND
2023,EN,30000,S,Data Analyst,Argentina,South America,ARG
2023,MI,220000,M,Data Engineer,United States,North America,USA
2023,MI,195000,M,Data Engineer,United States,North America,USA
2023,SE,168400,M,Data Engineer,United States,North America,USA
2023,SE,105200,M,Data Engineer,United States,North America,USA
2023,MI,206000,M,Data Analyst,United States,North America,USA
2023,MI,160000,M,Data Analyst,United States,North America,USA
2023,SE,200000,M,Data Engineer,United States,North America,USA
2023,SE,175000,M,Data Engineer,United States,North America,USA
2023,SE,231250,M,Data Engineer,United States,North America,USA
2023,SE,138750,M,Data Engineer,United States,North America,USA
2023,SE,153000,M,Data Engineer,Canada,North America,CAN
2023,SE,94000,M,Data Engineer,Canada,North America,CAN
2023,SE,240500,L,Data Engineer,United States,North America,USA
2023,SE,123700,L,Data Engineer,United States,North America,USA
2023,SE,160000,M,Data Engineer,United States,North America,USA
2023,SE,90000,M,Data Engineer,United States,North America,USA
2023,EN,124234,M,Data Scientist,United States,North America,USA
2023,EN,74540,M,Data Scientist,United States,North America,USA
2023,MI,109000,M,Data Analyst,United States,North America,USA
2023,MI,79000,M,Data Analyst,United States,North America,USA
2022,SE,84053,L,Machine Learning Engineer,France,Europe,FRA
2023,MI,50000,S,Machine Learning Engineer,Armenia,Asia,ARM
2023,SE,275300,M,Data Scientist,United States,North America,USA
2023,SE,183500,M,Data Scientist,United States,North America,USA
2023,SE,275300,M,Data Scientist,United States,North America,USA
2023,SE,183500,M,Data Scientist,United States,North America,USA
2023,SE,160000,M,Data Analyst,United States,North America,USA
2023,SE,125600,M,Data Analyst,United States,North America,USA
2023,SE,170000,M,Data Engineer,United States,North America,USA
2023,SE,120000,M,Data Engineer,United States,North America,USA
2023,SE,225000,M,Data Engineer,United States,North America,USA
2023,SE,140000,M,Data Engineer,United States,North America,USA
2023,SE,141290,M,Data Analyst,United States,North America,USA
2023,SE,74178,M,Data Analyst,United States,North America,USA
2023,SE,150000,M,Data Scientist,United States,North America,USA
2023,SE,120000,M,Data Scientist,United States,North America,USA
2023,SE,85000,M,Data Engineer,United States,North America,USA
2023,SE,75000,M,Data Engineer,United States,North America,USA
2023,SE,220000,M,Data Engineer,United States,North America,USA
2023,SE,160000,M,Data Engineer,United States,North America,USA
2023,SE,205600,M,Data Engineer,United States,North America,USA
2023,SE,107500,M,Data Engineer,United States,North America,USA
2023,MI,120000,M,Data Engineer,United States,North America,USA
2023,MI,95000,M,Data Engineer,United States,North America,USA
2023,SE,185900,M,Data Engineer,United States,North America,USA
2023,SE,129300,M,Data Engineer,United States,North America,USA
2023,SE,160000,M,Data Engineer,United States,North America,USA
2023,SE,130000,M,Data Engineer,United States,North America,USA
2023,EN,12888,S,Data Scientist,India,Asia,IND
2023,MI,250000,M,Data Engineer,United States,North America,USA
2023,MI,175000,M,Data Engineer,United States,North America,USA
2023,SE,136000,M,Data Scientist,United States,North America,USA
2023,SE,104000,M,Data Scientist,United States,North America,USA
2023,MI,80000,M,Data Analyst,United States,North America,USA
2023,MI,52500,M,Data Analyst,United States,North America,USA
2023,SE,110000,M,Data Scientist,United States,North America,USA
2023,SE,84000,M,Data Scientist,United States,North America,USA
2023,SE,125000,M,Data Analyst,United States,North America,USA
2023,SE,110000,M,Data Analyst,United States,North America,USA
2023,MI,90000,M,Data Analyst,United States,North America,USA
2023,MI,80000,M,Data Analyst,United States,North America,USA
2023,SE,200000,M,Machine Learning Engineer,United States,North America,USA
2023,SE,135000,M,Machine Learning Engineer,United States,North America,USA
2022,EN,48000,L,Data Analyst,United States,North America,USA
2023,EN,120000,S,Data Engineer,Bosnia and Herzegovina,Europe,BIH
2023,SE,130000,M,Data Engineer,United States,North America,USA
2023,SE,75000,M,Data Engineer,United States,North America,USA
2023,SE,252000,M,Data Engineer,United States,North America,USA
2023,SE,129000,M,Data Engineer,United States,North America,USA
2023,MI,150000,M,Data Analyst,United States,North America,USA
2023,MI,100000,M,Data Analyst,United States,North America,USA
2023,SE,226700,M,Data Engineer,United States,North America,USA
2023,SE,133300,M,Data Engineer,United States,North America,USA
2023,SE,190000,M,Data Scientist,United States,North America,USA
2023,SE,165000,M,Data Scientist,United States,North America,USA
2023,SE,170000,M,Data Engineer,United States,North America,USA
2023,SE,150000,M,Data Engineer,United States,North America,USA
2023,MI,150000,M,Data Engineer,United States,North America,USA
2023,MI,130000,M,Data Engineer,United States,North America,USA
2023,SE,225000,M,Data Scientist,United States,North America,USA
2023,SE,156400,M,Data Scientist,United States,North America,USA
2023,SE,200000,S,Data Engineer,United States,North America,USA
2023,MI,80000,S,Data Scientist,Kenya,Africa,KEN
2023,EN,12877,L,Data Analyst,Greece,Europe,GRC
2022,EN,6304,S,Data Engineer,North Macedonia,Europe,MKD
2023,MI,17509,M,Data Engineer,India,Asia,IND
2023,SE,257000,M,Data Scientist,United States,North America,USA
2023,SE,134000,M,Data Scientist,United States,North America,USA
2023,SE,77262,M,Data Scientist,Latvia,Europe,LVA
2023,SE,38631,M,Data Scientist,Latvia,Europe,LVA
2023,SE,205600,L,Data Engineer,United States,North America,USA
2023,SE,105700,L,Data Engineer,United States,North America,USA
2023,SE,140000,M,Data Engineer,United States,North America,USA
2023,SE,110000,M,Data Engineer,United States,North America,USA
2023,SE,299500,M,Data Engineer,United States,North America,USA
2023,SE,245100,M,Data Engineer,United States,North America,USA
2023,SE,210000,M,Data Scientist,United States,North America,USA
2023,SE,151800,M,Data Scientist,United States,North America,USA
2023,MI,53654,L,Data Scientist,Romania,Europe,ROU
2023,SE,51508,M,Data Analyst,Spain,Europe,ESP
2023,SE,40777,M,Data Analyst,Spain,Europe,ESP
2023,SE,51508,M,Data Analyst,Spain,Europe,ESP
2023,SE,40777,M,Data Analyst,Spain,Europe,ESP
2023,EN,160000,M,Data Engineer,United States,North America,USA
2023,EN,135000,M,Data Engineer,United States,North America,USA
2023,MI,120000,M,Data Engineer,United States,North America,USA
2023,MI,95000,M,Data Engineer,United States,North America,USA
2023,SE,250000,M,Data Engineer,United States,North America,USA
2023,SE,63000,M,Data Engineer,United States,North America,USA
2023,SE,237000,M,Data Scientist,United States,North America,USA
2023,SE,145000,M,Data Scientist,United States,North America,USA
2023,SE,130000,M,Data Scientist,United States,North America,USA
2023,SE,90000,M,Data Scientist,United States,North America,USA
2023,MI,120000,M,Data Analyst,United States,North America,USA
2023,MI,100000,M,Data Analyst,United States,North America,USA
2023,SE,174500,M,Data Architect,United States,North America,USA
